PO_No,Vendor,Order_Date,Last_Receiving_No,Last_Receipt_Date,Outstanding_Qty,Days_Difference,Delivery_Status,Month
SUBCONPO/26/00710,Swastik Enterprises,2025-09-18,NAN,,20000.0,,No Receipt,NaT
SUBCONPO/26/00711,Shree Ganesh Industries,2025-09-18,PPR/HAR/26/01391,2025-09-10,0.0,-8.0,No Receipt,2025-09
SUBCONPO/26/00712,Shree Ganesh Industries,2025-09-18,PPR/HAR/26/01392,2025-09-10,0.0,-8.0,No Receipt,2025-09
SUBCONPO/26/00713,Shree Ganesh Industries,2025-09-18,PPR/HAR/26/01393,2025-09-10,0.0,-8.0,No Receipt,2025-09
SUBCONPO/26/00714,ARUN MISHRA - JW,2025-09-18,PPR/HAR/26/01399,2025-09-10,0.0,-8.0,No Receipt,2025-09
SUBCONPO/26/00715,Gem Enterprises,2025-09-19,PPR/HAR/26/03229,2025-11-08,0.0,50.0,>15 days,2025-11
SUBCONPO/26/00716,V S ENTERPRISES,2025-10-17,NAN,,2960.0,,No Receipt,NaT
SUBCONPO/26/00717,Gem Enterprises,2025-09-19,PPR/HAR/26/02689,2025-10-27,0.0,38.0,>15 days,2025-10
SUBCONPO/26/00718,Raj Dhani Enterprises,2025-09-19,PPR/AND/26/01598,2025-09-19,326.0,0.0,≤15 days,2025-09
SUBCONPO/26/00720,DEEPAK KUMAR SHARMA,2025-09-19,PPR/HAR/26/02129,2025-09-11,0.0,-8.0,No Receipt,2025-09
SUBCONPO/26/00722,PLATINUM INDUSTRIES,2025-09-19,PPR/HAR/26/01538,2025-09-16,0.0,-3.0,No Receipt,2025-09
SUBCONPO/26/00723,DEVANAND ASHOK KHADSE,2025-09-19,PPR/SIL/26/1447,2025-09-20,259.0,1.0,≤15 days,2025-09
SUBCONPO/26/00724,Shree Ganesh Industries,2025-09-19,PPR/HAR/26/01443,2025-09-08,0.0,-11.0,No Receipt,2025-09
SUBCONPO/26/00725,Shree Ganesh Industries,2025-09-19,PPR/HAR/26/01444,2025-09-08,0.0,-11.0,No Receipt,2025-09
SUBCONPO/26/00728,DEEPAK KUMAR SHARMA,2025-09-19,PPR/HAR/26/02126,2025-09-13,0.0,-6.0,No Receipt,2025-09
SUBCONPO/26/00729,GHANSHYAM SINGH,2025-09-19,PPR/SIL/26/1490,2025-09-19,0.0,0.0,≤15 days,2025-09
SUBCONPO/26/00730,SHANTIDEVI-JW,2025-09-19,PPR/SIL/26/1487,2025-09-20,0.0,1.0,≤15 days,2025-09
SUBCONPO/26/00731,Swastik Enterprises,2025-09-19,NAN,,14000.0,,No Receipt,NaT
SUBCONPO/26/00732,GHANSHYAM SINGH,2025-09-19,PPR/SIL/26/2043,2025-10-24,0.0,35.0,>15 days,2025-10
SUBCONPO/26/00733,Swastik Enterprises,2025-09-19,NAN,,5350.0,,No Receipt,NaT
SUBCONPO/26/00734,Anchal Singh,2025-09-19,PPR/SIL/26/1404,2025-09-13,0.0,-6.0,No Receipt,2025-09
SUBCONPO/26/00735,RAJ RAI,2025-09-19,PPR/SIL/26/1403,2025-09-20,0.0,1.0,≤15 days,2025-09
SUBCONPO/26/00736,Shree Ganesh Industries,2025-09-19,PPR/HAR/26/01433,2025-09-09,0.0,-10.0,No Receipt,2025-09
SUBCONPO/26/00737,Shree Ganesh Industries,2025-09-19,PPR/HAR/26/01434,2025-09-09,0.0,-10.0,No Receipt,2025-09
SUBCONPO/26/00738,RAJENDRAPRASAD R MOURYA,2025-09-19,PPR/SIL/26/1709,2025-09-06,0.0,-13.0,No Receipt,2025-09
SUBCONPO/26/00739,Mohit Enterprises,2025-09-19,PPR/HAR/26/02006,2025-09-30,0.0,11.0,≤15 days,2025-09
SUBCONPO/26/00740,OM SAI ENTERPRISE - SL - JW,2025-09-19,PPR/SIL/26/1453,2025-09-22,0.0,3.0,≤15 days,2025-09
SUBCONPO/26/00741,OM SAI ENTERPRISE - SL - JW,2025-09-19,PPR/SIL/26/1454,2025-09-22,0.0,3.0,≤15 days,2025-09
SUBCONPO/26/00742,PLATINUM INDUSTRIES,2025-09-19,PPR/HAR/26/01508,2025-09-09,0.0,-10.0,No Receipt,2025-09
SUBCONPO/26/00743,OM SAI ENTERPRISE - SL - JW,2025-09-19,PPR/SIL/26/1995,2025-10-17,0.0,28.0,>15 days,2025-10
SUBCONPO/26/00744,PLATINUM INDUSTRIES,2025-09-19,PPR/HAR/26/01511,2025-09-09,0.0,-10.0,No Receipt,2025-09
SUBCONPO/26/00745,P R ENTERPRISES,2025-09-19,PPR/SIL/26/1438,2025-09-16,0.0,-3.0,No Receipt,2025-09
SUBCONPO/26/00746,P R ENTERPRISES,2025-09-19,NAN,,3059.0,,No Receipt,NaT
SUBCONPO/26/00747,P R ENTERPRISES,2025-09-19,PPR/SIL/26/1441,2025-09-16,0.0,-3.0,No Receipt,2025-09
SUBCONPO/26/00748,P R ENTERPRISES,2025-09-19,PPR/SIL/26/1442,2025-09-16,0.0,-3.0,No Receipt,2025-09
SUBCONPO/26/00749,P R ENTERPRISES,2025-09-19,PPR/SIL/26/1538,2025-09-21,0.0,2.0,≤15 days,2025-09
SUBCONPO/26/00750,P R ENTERPRISES,2025-09-19,PPR/SIL/26/1440,2025-09-16,0.0,-3.0,No Receipt,2025-09
SUBCONPO/26/00751,P R ENTERPRISES,2025-09-19,PPR/SIL/26/1535,2025-09-21,1225.0,2.0,≤15 days,2025-09
SUBCONPO/26/00752,P R ENTERPRISES,2025-09-19,PPR/SIL/26/1537,2025-09-21,1061.0,2.0,≤15 days,2025-09
SUBCONPO/26/00753,P R ENTERPRISES,2025-09-19,PPR/SIL/26/1439,2025-09-16,100.0,-3.0,No Receipt,2025-09
SUBCONPO/26/00754,P R ENTERPRISES,2025-09-19,PPR/SIL/26/1444,2025-09-16,13424.0,-3.0,No Receipt,2025-09
SUBCONPO/26/00755,P R ENTERPRISES,2025-09-19,NAN,,10000.0,,No Receipt,NaT
SUBCONPO/26/00756,P R ENTERPRISES,2025-09-19,NAN,,5000.0,,No Receipt,NaT
SUBCONPO/26/00757,P R ENTERPRISES,2025-09-19,PPR/SIL/26/1443,2025-09-16,5984.0,-3.0,No Receipt,2025-09
SUBCONPO/26/00758,P R ENTERPRISES,2025-09-19,NAN,,1500.0,,No Receipt,NaT
SUBCONPO/26/00759,SAINATH BACKLITE MOULDING - JW,2025-09-19,PPR/SIL/26/1413,2025-09-19,0.0,0.0,≤15 days,2025-09
SUBCONPO/26/00760,Shree Ganesh Industries,2025-09-20,NAN,,1000.0,,No Receipt,NaT
SUBCONPO/26/00761,Gem Enterprises,2025-09-20,PPR/HAR/26/02099,2025-09-16,0.0,-4.0,No Receipt,2025-09
SUBCONPO/26/00762,SATISH KUMAR MAURYA - JW,2025-09-20,PPR/HAR/26/01819,2025-09-12,0.0,-8.0,No Receipt,2025-09
SUBCONPO/26/00763,PLATINUM INDUSTRIES,2025-09-20,PPR/HAR/26/01483,2025-09-15,0.0,-5.0,No Receipt,2025-09
SUBCONPO/26/00764,Gem Enterprises,2025-09-20,PPR/HAR/26/02173,2025-09-26,0.0,6.0,≤15 days,2025-09
SUBCONPO/26/00765,Gem Enterprises,2025-09-20,NAN,,28800.0,,No Receipt,NaT
SUBCONPO/26/00766,Raj Dhani Enterprises,2025-09-20,PPR/AND/26/01940,2025-10-09,0.0,19.0,>15 days,2025-10
SUBCONPO/26/00767,JAI DURGE ENTERPRISE,2025-09-20,PPR/AND/26/02100,2025-09-13,0.0,-7.0,No Receipt,2025-09
SUBCONPO/26/00768,SATISH KUMAR MAURYA - JW,2025-09-20,NAN,,1000.0,,No Receipt,NaT
SUBCONPO/26/00769,Shree Ganesh Industries,2025-09-20,PPR/HAR/26/01448,2025-09-08,0.0,-12.0,No Receipt,2025-09
SUBCONPO/26/00770,Shree Ganesh Industries,2025-09-20,PPR/HAR/26/01450,2025-09-10,0.0,-10.0,No Receipt,2025-09
SUBCONPO/26/00771,Shree Ganesh Industries,2025-09-20,PPR/HAR/26/01451,2025-09-11,0.0,-9.0,No Receipt,2025-09
SUBCONPO/26/00772,Shree Ganesh Industries,2025-09-20,PPR/HAR/26/01453,2025-09-08,0.0,-12.0,No Receipt,2025-09
SUBCONPO/26/00773,Shree Ganesh Industries,2025-09-20,PPR/HAR/26/01454,2025-09-10,0.0,-10.0,No Receipt,2025-09
SUBCONPO/26/00774,Shree Ganesh Industries,2025-09-20,PPR/HAR/26/01455,2025-09-10,0.0,-10.0,No Receipt,2025-09
SUBCONPO/26/00775,Shree Ganesh Industries,2025-09-20,PPR/HAR/26/01456,2025-09-10,0.0,-10.0,No Receipt,2025-09
SUBCONPO/26/00776,R S ENTERPRISES,2025-09-20,PPR/HAR/26/03070,2025-10-31,0.0,41.0,>15 days,2025-10
SUBCONPO/26/00777,Mohit Enterprises,2025-09-20,PPR/HAR/26/01661,2025-09-20,0.0,0.0,≤15 days,2025-09
SUBCONPO/26/00778,Gem Enterprises,2025-09-20,NAN,,10000.0,,No Receipt,NaT
SUBCONPO/26/00781,ANIL KUMAR PASWAN,2025-09-21,PPR/SIL/26/1746,2025-09-30,0.0,9.0,≤15 days,2025-09
SUBCONPO/26/00782,GHANSHYAM SINGH,2025-09-21,PPR/SIL/26/1481,2025-09-22,0.0,1.0,≤15 days,2025-09
SUBCONPO/26/00783,ANIL KUMAR PASWAN,2025-09-21,PPR/SIL/26/1460,2025-09-20,0.0,-1.0,No Receipt,2025-09
SUBCONPO/26/00784,OM SAI ENTERPRISE - SL - JW,2025-09-21,PPR/SIL/26/1500,2025-09-23,0.0,2.0,≤15 days,2025-09
SUBCONPO/26/00785,ANIL KUMAR PASWAN,2025-09-21,PPR/SIL/26/1747,2025-09-30,0.0,9.0,≤15 days,2025-09
SUBCONPO/26/00788,ANIL KUMAR PASWAN,2025-09-21,PPR/SIL/26/1748,2025-10-08,0.0,17.0,>15 days,2025-10
SUBCONPO/26/00789,MOHINI GAIKWAD,2025-09-21,PPR/SIL/26/1457,2025-09-13,0.0,-8.0,No Receipt,2025-09
SUBCONPO/26/00790,MOHINI GAIKWAD,2025-09-21,PPR/SIL/26/1750,2025-10-08,0.0,17.0,>15 days,2025-10
SUBCONPO/26/00791,RAJ RAI,2025-09-21,PPR/SIL/26/1642,2025-09-29,0.0,8.0,≤15 days,2025-09
SUBCONPO/26/00792,DEEPAK KUMAR SHARMA,2025-09-22,PPR/HAR/26/02127,2025-09-11,0.0,-11.0,No Receipt,2025-09
SUBCONPO/26/00793,DEEPAK KUMAR SHARMA,2025-09-22,NAN,,800.0,,No Receipt,NaT
SUBCONPO/26/00794,Mohit Enterprises,2025-09-22,PPR/HAR/26/02008,2025-09-13,0.0,-9.0,No Receipt,2025-09
SUBCONPO/26/00795,Shree Ganesh Industries,2025-09-22,NAN,,30000.0,,No Receipt,NaT
SUBCONPO/26/00796,Shree Ganesh Industries,2025-09-22,NAN,,30000.0,,No Receipt,NaT
SUBCONPO/26/00797,Shree Ganesh Industries,2025-09-22,PPR/HAR/26/01472,2025-09-20,0.0,-2.0,No Receipt,2025-09
SUBCONPO/26/00798,ARUN MISHRA - JW,2025-09-22,PPR/HAR/26/02162,2025-09-30,0.0,8.0,≤15 days,2025-09
SUBCONPO/26/00799,DEEPAK KUMAR SHARMA,2025-09-22,NAN,,13000.0,,No Receipt,NaT
SUBCONPO/26/00800,Gem Enterprises,2025-09-22,PPR/HAR/26/02317,2025-10-07,600.0,15.0,≤15 days,2025-10
SUBCONPO/26/00801,SATISH KUMAR MAURYA - JW,2025-09-22,PPR/HAR/26/02059,2025-09-30,0.0,8.0,≤15 days,2025-09
SUBCONPO/26/00802,Shree Ganesh Industries,2025-09-22,NAN,,14400.0,,No Receipt,NaT
SUBCONPO/26/00803,Ashish Kumar Tripathi,2025-09-22,PPR/HAR/26/02306,2025-10-06,0.0,14.0,≤15 days,2025-10
SUBCONPO/26/00804,AMIT KUMAR PATEL - JW,2025-09-22,PPR/HAR/26/02119,2025-09-30,0.0,8.0,≤15 days,2025-09
SUBCONPO/26/00805,AVI ENTERPRISES,2025-09-22,PPR/HAR/26/02150,2025-09-18,0.0,-4.0,No Receipt,2025-09
SUBCONPO/26/00806,DEEPAK KUMAR SHARMA,2025-09-22,PPR/HAR/26/02140,2025-09-29,0.0,7.0,≤15 days,2025-09
SUBCONPO/26/00807,Manoj Patel - JW,2025-09-22,PPR/HAR/26/01963,2025-09-30,0.0,8.0,≤15 days,2025-09
SUBCONPO/26/00808,VIJAY KUMAR TRIPATHI,2025-09-22,PPR/HAR/26/02071,2025-09-30,0.0,8.0,≤15 days,2025-09
SUBCONPO/26/00809,Shree Ganesh Industries,2025-09-22,NAN,,14400.0,,No Receipt,NaT
SUBCONPO/26/00810,Shree Ganesh Industries,2025-09-22,NAN,,32400.0,,No Receipt,NaT
SUBCONPO/26/00811,Mohit Enterprises,2025-09-22,PPR/HAR/26/02005,2025-09-15,0.0,-7.0,No Receipt,2025-09
SUBCONPO/26/00812,MANJESH,2025-09-22,PPR/DEL/26/00862,2025-09-23,0.0,1.0,≤15 days,2025-09
SUBCONPO/26/00813,Vivek Kumar,2025-09-22,PPR/DEL/26/00863,2025-09-23,0.0,1.0,≤15 days,2025-09
SUBCONPO/26/00815,Vivek Kumar,2025-09-22,PPR/DEL/26/00864,2025-09-23,0.0,1.0,≤15 days,2025-09
SUBCONPO/26/00816,MANJESH,2025-09-22,PPR/DEL/26/00865,2025-09-23,0.0,1.0,≤15 days,2025-09
SUBCONPO/26/00817,Vivek Kumar,2025-09-22,PPR/DEL/26/00866,2025-09-23,0.0,1.0,≤15 days,2025-09
SUBCONPO/26/00818,Vivek Kumar,2025-09-22,PPR/DEL/26/00867,2025-09-23,0.0,1.0,≤15 days,2025-09
SUBCONPO/26/00819,MANJESH,2025-09-22,PPR/DEL/26/00856,2025-09-23,0.0,1.0,≤15 days,2025-09
SUBCONPO/26/00820,Vivek Kumar,2025-09-22,PPR/DEL/26/00857,2025-09-23,0.0,1.0,≤15 days,2025-09
SUBCONPO/26/00821,Vivek Kumar,2025-09-22,PPR/DEL/26/00858,2025-09-23,0.0,1.0,≤15 days,2025-09
SUBCONPO/26/00822,Vivek Kumar,2025-09-22,PPR/DEL/26/00868,2025-09-23,0.0,1.0,≤15 days,2025-09
SUBCONPO/26/00823,PLATINUM INDUSTRIES,2025-09-22,NAN,,18000.0,,No Receipt,NaT
SUBCONPO/26/00824,RAMANUJ TIWARI - JW,2025-09-22,PPR/HAR/26/01555,2025-09-17,0.0,-5.0,No Receipt,2025-09
SUBCONPO/26/00825,PLATINUM INDUSTRIES,2025-09-22,NAN,,6000.0,,No Receipt,NaT
SUBCONPO/26/00826,PLATINUM INDUSTRIES,2025-09-22,NAN,,6000.0,,No Receipt,NaT
SUBCONPO/26/00827,PLATINUM INDUSTRIES,2025-09-22,NAN,,5000.0,,No Receipt,NaT
SUBCONPO/26/00829,Vivek Kumar,2025-09-22,PPR/DEL/26/00869,2025-09-23,0.0,1.0,≤15 days,2025-09
SUBCONPO/26/00830,PLATINUM INDUSTRIES,2025-09-22,NAN,,5000.0,,No Receipt,NaT
SUBCONPO/26/00831,MANJESH,2025-09-22,PPR/DEL/26/00870,2025-09-23,0.0,1.0,≤15 days,2025-09
SUBCONPO/26/00832,MANJESH,2025-09-22,PPR/DEL/26/00871,2025-09-23,0.0,1.0,≤15 days,2025-09
SUBCONPO/26/00833,MANJESH,2025-09-22,PPR/DEL/26/00872,2025-09-23,0.0,1.0,≤15 days,2025-09
SUBCONPO/26/00834,MANJESH,2025-09-22,PPR/DEL/26/00873,2025-09-23,0.0,1.0,≤15 days,2025-09
SUBCONPO/26/00835,Shree Ganesh Industries,2025-09-22,NAN,,1000.0,,No Receipt,NaT
SUBCONPO/26/00836,Shree Ganesh Industries,2025-09-22,NAN,,6000.0,,No Receipt,NaT
SUBCONPO/26/00837,MANJESH,2025-09-22,PPR/DEL/26/00874,2025-09-23,0.0,1.0,≤15 days,2025-09
SUBCONPO/26/00838,PLATINUM INDUSTRIES,2025-09-22,NAN,,1000.0,,No Receipt,NaT
SUBCONPO/26/00839,Vivek Kumar,2025-09-22,PPR/DEL/26/00875,2025-09-23,0.0,1.0,≤15 days,2025-09
SUBCONPO/26/00840,Vivek Kumar,2025-09-22,PPR/DEL/26/00859,2025-09-23,0.0,1.0,≤15 days,2025-09
SUBCONPO/26/00841,Mohit Enterprises,2025-09-22,NAN,,7200.0,,No Receipt,NaT
SUBCONPO/26/00842,Shree Ganesh Industries,2025-09-22,NAN,,8800.0,,No Receipt,NaT
SUBCONPO/26/00843,Shree Ganesh Industries,2025-09-22,NAN,,6270.0,,No Receipt,NaT
SUBCONPO/26/00844,Shree Ganesh Industries,2025-09-22,NAN,,25000.0,,No Receipt,NaT
SUBCONPO/26/00845,Shree Ganesh Industries,2025-09-22,NAN,,25000.0,,No Receipt,NaT
SUBCONPO/26/00846,Shree Ganesh Industries,2025-09-22,NAN,,25000.0,,No Receipt,NaT
SUBCONPO/26/00847,SATISH KUMAR MAURYA - JW,2025-09-22,NAN,,3000.0,,No Receipt,NaT
SUBCONPO/26/00848,Shree Ganesh Industries,2025-09-22,NAN,,3000.0,,No Receipt,NaT
SUBCONPO/26/00849,Shree Ganesh Industries,2025-09-22,NAN,,10000.0,,No Receipt,NaT
SUBCONPO/26/00850,PLATINUM INDUSTRIES,2025-09-22,NAN,,10000.0,,No Receipt,NaT
SUBCONPO/26/00851,Shree Ganesh Industries,2025-09-22,NAN,,15000.0,,No Receipt,NaT
SUBCONPO/26/00852,PLATINUM INDUSTRIES,2025-09-22,NAN,,15000.0,,No Receipt,NaT
SUBCONPO/26/00853,RAM ASHRAY PATEL - JW,2025-09-22,PPR/HAR/26/01654,2025-09-27,0.0,5.0,≤15 days,2025-09
SUBCONPO/26/00854,MANJESH,2025-09-22,PPR/DEL/26/00876,2025-09-23,0.0,1.0,≤15 days,2025-09
SUBCONPO/26/00855,MANJESH,2025-09-22,PPR/DEL/26/00877,2025-09-23,0.0,1.0,≤15 days,2025-09
SUBCONPO/26/00856,PLATINUM INDUSTRIES,2025-09-22,NAN,,5000.0,,No Receipt,NaT
SUBCONPO/26/00857,SHIVAKESH PATEL,2025-09-22,PPR/HAR/26/02027,2025-09-24,0.0,2.0,≤15 days,2025-09
SUBCONPO/26/00858,PLATINUM INDUSTRIES,2025-09-22,NAN,,2000.0,,No Receipt,NaT
SUBCONPO/26/00859,SHIVAKESH PATEL,2025-09-22,PPR/HAR/26/02030,2025-09-15,0.0,-7.0,No Receipt,2025-09
SUBCONPO/26/00860,GAURI DEVI - JW,2025-09-22,PPR/HAR/26/03077,2025-10-31,0.0,39.0,>15 days,2025-10
SUBCONPO/26/00861,SHOBHA DEVI,2025-09-22,NAN,,5760.0,,No Receipt,NaT
SUBCONPO/26/00862,Vivek Kumar,2025-09-23,PPR/DEL/26/00878,2025-09-23,0.0,0.0,≤15 days,2025-09
SUBCONPO/26/00863,Vivek Kumar,2025-09-23,PPR/DEL/26/00879,2025-09-23,0.0,0.0,≤15 days,2025-09
SUBCONPO/26/00864,Vivek Kumar,2025-09-23,PPR/DEL/26/00880,2025-09-23,0.0,0.0,≤15 days,2025-09
SUBCONPO/26/00865,Shree Ganesh Industries,2025-09-23,PPR/HAR/26/01533,2025-09-15,0.0,-8.0,No Receipt,2025-09
SUBCONPO/26/00866,Shree Ganesh Industries,2025-09-23,PPR/HAR/26/01526,2025-09-17,0.0,-6.0,No Receipt,2025-09
SUBCONPO/26/00867,Rajendra D. Mane,2025-09-23,PPR/AND/26/01904,2025-10-10,0.0,17.0,>15 days,2025-10
SUBCONPO/26/00868,STAR ENTERPRISE,2025-09-23,PPR/SIL/26/1543,2025-09-22,22282.0,-1.0,No Receipt,2025-09
SUBCONPO/26/00869,SAINATH BACKLITE MOULDING - JW,2025-09-23,PPR/SIL/26/1503,2025-09-21,0.0,-2.0,No Receipt,2025-09
SUBCONPO/26/00870,Mohit Enterprises,2025-09-23,NAN,,7200.0,,No Receipt,NaT
SUBCONPO/26/00871,INDRA PRAKASHSO SURYA PRAKASH - JW,2025-09-23,PPR/HAR/26/02506,2025-10-15,0.0,22.0,>15 days,2025-10
SUBCONPO/26/00872,Mohit Enterprises,2025-09-23,PPR/HAR/26/01983,2025-09-30,0.0,7.0,≤15 days,2025-09
SUBCONPO/26/00873,PLATINUM INDUSTRIES,2025-09-23,PPR/HAR/26/01535,2025-09-15,0.0,-8.0,No Receipt,2025-09
SUBCONPO/26/00874,PLATINUM INDUSTRIES,2025-09-23,PPR/HAR/26/01536,2025-09-15,0.0,-8.0,No Receipt,2025-09
SUBCONPO/26/00875,PLATINUM INDUSTRIES,2025-09-23,PPR/HAR/26/01537,2025-09-16,0.0,-7.0,No Receipt,2025-09
SUBCONPO/26/00876,PLATINUM INDUSTRIES,2025-09-23,PPR/HAR/26/01888,2025-09-18,0.0,-5.0,No Receipt,2025-09
SUBCONPO/26/00877,SAINATH BACKLITE MOULDING - JW,2025-09-23,PPR/SIL/26/1521,2025-09-24,7056.0,1.0,≤15 days,2025-09
SUBCONPO/26/00878,PLATINUM INDUSTRIES,2025-09-23,PPR/HAR/26/01539,2025-09-18,0.0,-5.0,No Receipt,2025-09
SUBCONPO/26/00879,SAINATH BACKLITE MOULDING - JW,2025-09-23,NAN,,25423.0,,No Receipt,NaT
SUBCONPO/26/00880,PLATINUM INDUSTRIES,2025-09-23,PPR/HAR/26/03017,2025-10-31,0.0,38.0,>15 days,2025-10
SUBCONPO/26/00881,RAM KUMAR VERMA - JW,2025-09-23,PPR/HAR/26/02666,2025-10-27,0.0,34.0,>15 days,2025-10
SUBCONPO/26/00882,SHIVAKESH PATEL,2025-09-23,PPR/HAR/26/02983,2025-10-31,0.0,38.0,>15 days,2025-10
SUBCONPO/26/00883,SATISH KUMAR MAURYA - JW,2025-09-23,PPR/HAR/26/01609,2025-09-25,850.0,2.0,≤15 days,2025-09
SUBCONPO/26/00884,RAM LAKHAN,2025-09-23,PPR/SIL/26/1524,2025-09-24,40.0,1.0,≤15 days,2025-09
SUBCONPO/26/00885,RAJESHWAR TIVARI,2025-09-23,PPR/SIL/26/1813,2025-10-11,6016.0,18.0,>15 days,2025-10
SUBCONPO/26/00886,RAJESHWAR TIVARI,2025-09-23,PPR/SIL/26/1515,2025-09-02,0.0,-21.0,No Receipt,2025-09
SUBCONPO/26/00887,SHANTIDEVI-JW,2025-09-23,PPR/SIL/26/1630,2025-09-29,10034.0,6.0,≤15 days,2025-09
SUBCONPO/26/00888,SAINATH BACKLITE MOULDING - JW,2025-09-23,PPR/SIL/26/1506,2025-09-21,0.0,-2.0,No Receipt,2025-09
SUBCONPO/26/00889,RAMANUJ TIWARI - JW,2025-09-23,PPR/HAR/26/01543,2025-09-12,28800.0,-11.0,No Receipt,2025-09
SUBCONPO/26/00890,RAM ASHRAY PATEL - JW,2025-09-23,PPR/HAR/26/01544,2025-09-19,0.0,-4.0,No Receipt,2025-09
SUBCONPO/26/00891,Shree Ganesh Industries,2025-09-23,PPR/HAR/26/01546,2025-09-20,0.0,-3.0,No Receipt,2025-09
SUBCONPO/26/00892,SHANTIDEVI-JW,2025-09-23,PPR/SIL/26/1656,2025-09-30,0.0,7.0,≤15 days,2025-09
SUBCONPO/26/00893,Mohit Enterprises,2025-09-23,PPR/HAR/26/01990,2025-09-30,0.0,7.0,≤15 days,2025-09
SUBCONPO/26/00894,ARUN MISHRA - JW,2025-09-23,PPR/HAR/26/02390,2025-09-22,0.0,-1.0,No Receipt,2025-09
SUBCONPO/26/00895,SAURABH PATEL,2025-09-23,PPR/HAR/26/01677,2025-09-25,0.0,2.0,≤15 days,2025-09
SUBCONPO/26/00896,SANGEETA PATEL - JW,2025-09-23,PPR/HAR/26/01554,2025-09-17,0.0,-6.0,No Receipt,2025-09
SUBCONPO/26/00897,Shree Ganesh Industries,2025-09-23,PPR/HAR/26/01548,2025-09-13,0.0,-10.0,No Receipt,2025-09
SUBCONPO/26/00898,Mohit Enterprises,2025-09-23,PPR/HAR/26/02009,2025-09-30,0.0,7.0,≤15 days,2025-09
SUBCONPO/26/00899,AVI ENTERPRISES,2025-09-23,PPR/HAR/26/01702,2025-09-15,0.0,-8.0,No Receipt,2025-09
SUBCONPO/26/00900,Manoj Patel - JW,2025-09-23,PPR/HAR/26/01955,2025-09-30,0.0,7.0,≤15 days,2025-09
SUBCONPO/26/00901,P R ENTERPRISES,2025-09-24,PPR/SIL/26/1539,2025-09-21,208.0,-3.0,No Receipt,2025-09
SUBCONPO/26/00902,P R ENTERPRISES,2025-09-24,PPR/SIL/26/1608,2025-09-27,2691.0,3.0,≤15 days,2025-09
SUBCONPO/26/00903,P R ENTERPRISES,2025-09-24,PPR/SIL/26/1532,2025-09-21,10554.0,-3.0,No Receipt,2025-09
SUBCONPO/26/00904,P R ENTERPRISES,2025-09-24,PPR/SIL/26/1523,2025-09-21,0.0,-3.0,No Receipt,2025-09
SUBCONPO/26/00905,P R ENTERPRISES,2025-09-24,PPR/SIL/26/1522,2025-09-16,0.0,-8.0,No Receipt,2025-09
SUBCONPO/26/00906,SHOBHA DEVI,2025-09-24,NAN,,5760.0,,No Receipt,NaT
SUBCONPO/26/00907,Shree Ganesh Industries,2025-09-24,PPR/HAR/26/01551,2025-09-16,0.0,-8.0,No Receipt,2025-09
SUBCONPO/26/00908,DEEPAK KUMAR SHARMA,2025-09-24,PPR/HAR/26/02130,2025-09-16,0.0,-8.0,No Receipt,2025-09
SUBCONPO/26/00909,ANIL KUMAR PASWAN,2025-09-24,PPR/SIL/26/1749,2025-10-04,0.0,10.0,≤15 days,2025-10
SUBCONPO/26/00910,ABHISHEK BALASO KESARKAR,2025-09-24,PPR/SIL/26/1745,2025-09-30,0.0,6.0,≤15 days,2025-09
SUBCONPO/26/00911,DEVANAND ASHOK KHADSE,2025-09-24,PPR/SIL/26/1705,2025-10-04,0.0,10.0,≤15 days,2025-10
SUBCONPO/26/00912,Anchal Singh,2025-09-24,PPR/SIL/26/1702,2025-10-04,0.0,10.0,≤15 days,2025-10
SUBCONPO/26/00913,Anchal Singh,2025-09-24,PPR/SIL/26/1654,2025-09-30,0.0,6.0,≤15 days,2025-09
SUBCONPO/26/00914,SHALU - JW,2025-09-24,PPR/HAR/26/03382,2025-11-12,18875.0,49.0,>15 days,2025-11
SUBCONPO/26/00915,ARUN MISHRA - JW,2025-09-24,PPR/HAR/26/02157,2025-09-30,0.0,6.0,≤15 days,2025-09
SUBCONPO/26/00916,SATISH KUMAR MAURYA - JW,2025-09-24,PPR/HAR/26/02052,2025-09-30,0.0,6.0,≤15 days,2025-09
SUBCONPO/26/00917,VIJAY KUMAR TRIPATHI,2025-09-24,PPR/HAR/26/02066,2025-09-30,0.0,6.0,≤15 days,2025-09
SUBCONPO/26/00918,SHIVAKESH PATEL,2025-09-24,PPR/HAR/26/02036,2025-09-18,0.0,-6.0,No Receipt,2025-09
SUBCONPO/26/00919,SHIVAKESH PATEL,2025-09-24,PPR/HAR/26/02029,2025-09-18,0.0,-6.0,No Receipt,2025-09
SUBCONPO/26/00920,MOHINI GAIKWAD,2025-09-24,PPR/SIL/26/1751,2025-10-08,0.0,14.0,≤15 days,2025-10
SUBCONPO/26/00921,Vivek Kumar,2025-09-24,PPR/DEL/26/00890,2025-09-24,0.0,0.0,≤15 days,2025-09
SUBCONPO/26/00922,Vivek Kumar,2025-09-24,PPR/DEL/26/00902,2025-09-22,0.0,-2.0,No Receipt,2025-09
SUBCONPO/26/00923,SHIVAKESH PATEL,2025-09-24,PPR/HAR/26/02048,2025-09-20,0.0,-4.0,No Receipt,2025-09
SUBCONPO/26/00924,Vivek Kumar,2025-09-24,PPR/DEL/26/00891,2025-09-24,0.0,0.0,≤15 days,2025-09
